,soft_id,geneOntology,uniprot,ensemble human,entrez gene,ncbi,GSM433776,GSM433777,GSM433778,GSM433779,GSM433780,GSM433781,GSM433782,GSM433783,GSM433784
3176933,3176933,GO:0003674,Q5T6J7,ENSG00000148057,414328,,9.086400285,8.902898014,8.979397544,9.163492596,9.008690712,8.943354901,9.119550995,9.059490689,9.083653155
3851703,3851703,,Q9BQ61,ENSG00000123144,79002,,10.67811557,10.42696915,10.47366426,10.41398579,10.39517756,10.00952009,10.36540975,10.12684135,10.28232491
2345196,2345196,GO:0060676,Q7LGA3,ENSG00000225568,9653,,9.364824767,9.481318805,9.570367048,9.133492979,9.756971089,9.615786657,9.348267682,9.116143086,9.110910818
2907596,2907596,GO:0042274,Q96EU6,ENSG00000124541,88745,,9.188038075,9.634968987,9.611060604,9.216587054,9.539869231,9.763159776,9.620797718,9.2749464,9.243442338
3737338,3737338,GO:0008270,Q9H932,ENSG00000173821,57674,,9.384151485,9.550408849,9.644865609,10.39973048,9.640451487,9.559276369,9.447571105,9.491326015,9.302426823
3743906,3743906,GO:0008270,Q6IT77,ENSG00000141510,7157,,9.008815671,9.546000565,9.681144026,10.30797926,9.215722428,9.603312912,9.39909,8.881691106,9.306831584
3621351,3621351,GO:0007605,A6NGW2,ENSG00000166763,161497,,8.745382282,8.606355508,8.562259546,8.616140255,8.66439075,8.608486759,8.610673548,8.87107858,8.706859048
2860666,2860666,GO:0006367,Q16594,ENSG00000085231,6880,,9.068210481,9.136063968,9.105594289,9.101726948,9.044242517,8.925671419,9.00994323,8.826814568,8.933209333
2820865,2820865,GO:0008484,D6R9F9,ENSG00000164291,153642,,8.574197023,8.792371699,8.817995024,8.601164588,8.627187411,8.957343774,8.825832328,8.594541821,8.539972855
3848885,3848885,GO:0005747,O95182,ENSG00000167774,4701,,9.589588747,9.572913902,9.797891242,9.764197964,9.586287191,9.318752692,9.820652571,9.186383293,9.688481048
3228463,3228463,GO:0007265,Q6KH11,ENSG00000160271,5900,,8.881193423,9.031833437,8.9051781,8.879875522,8.828191215,8.815619295,8.875446211,9.197672798,8.974882099
3846831,3846831,GO:0005811,Q00G26,ENSG00000171236,440503,,9.152555482,8.938188134,8.913169916,8.949049943,8.917380912,8.889899577,8.871220651,9.30385877,9.127149248
3624804,3624804,GO:0031016,Q9UBC0,ENSG00000169856,3175,,9.613294653,9.479904448,9.326293558,9.391151794,9.516690359,9.405832102,9.269559041,9.587309644,10.1909292
2984230,2984230,GO:0003723,Q5T5N4,ENSG00000112539,168090,,8.439264278,8.403239362,8.391139073,8.41024223,8.372554908,8.427493164,8.411734535,8.398164369,8.458384709
3816834,3816834,GO:0008233,B2RA56,ENSG00000125912,56926,,9.840893533,9.817191055,9.609996258,9.614214898,9.711612365,9.64309288,9.519890559,9.589244241,9.576358977
2395965,2395965,GO:0072201,Q5T4V2,ENSG00000178585,56998,,9.220543062,9.034583048,8.91788584,8.954577773,9.20991112,9.050877929,9.198735781,9.212071521,9.041896229
3971329,3971329,GO:0008233,O15391,ENSG00000230797,51360,,9.796236407,9.98250214,9.996061558,9.276761528,10.28455599,9.932618289,10.07435922,9.433474142,9.415553785
3795501,3795501,GO:0008270,Q6IQ32,ENSG00000101544,22850,,9.300962602,9.270233722,9.600180387,9.171814503,9.294619767,9.119505244,9.471717505,9.364708569,9.178920712
2672376,2672376,GO:0008233,C9JX34,ENSG00000178055,339906,,9.686642862,9.252048193,9.228749712,9.418263895,9.395763048,9.282979093,9.224802636,9.76516184,9.559050975
3480411,3480411,GO:0042487,Q5SZJ5,ENSG00000032742,8100,,8.47769738,8.792275969,9.179503372,8.508551377,8.814087982,8.666982107,8.92315862,8.418556913,8.438727776
3446910,3446910,GO:0007507,Q15842,ENSG00000121361,3764,,8.7010236,8.601784841,8.594283822,8.554037699,8.615615157,8.550496922,8.614162316,8.869417722,8.659811063
3620276,3620276,GO:0055038,Q9H223,ENSG00000103966,30844,,9.213305835,9.673914819,9.371819973,9.285509744,9.448880676,9.109817745,9.181918686,9.282853143,9.198092178
3446919,3446919,GO:0051607,Q8N4N7,ENSG00000069431,10060,,8.458988899,8.422960956,8.425076802,8.461090953,8.436165319,8.41397546,8.4024214,8.505979903,8.416945803
3915185,3915185,,,ENSG00000215386,,,8.291787164,8.411378835,8.326936881,8.316122678,8.383085533,8.332345562,8.293539986,8.293386187,8.27122791
3930235,3930235,GO:0048741,P53805,ENSG00000159200,1827,,9.613622111,9.906732088,9.865433022,9.002896546,9.539433484,10.21817431,9.259151176,9.641634721,9.111911398
3518418,3518418,GO:0030054,Q96CX2,ENSG00000178695,115207,,8.794353195,8.776675892,8.762658091,8.707576304,8.814634878,8.819206327,8.844555024,8.826891066,8.876008479
3429754,3429754,GO:0016197,Q2M389,ENSG00000136051,23325,,9.400144458,9.298293213,9.816836206,9.677473733,9.560563159,9.680566634,9.871174769,9.441922277,9.673590523
2628482,2628482,GO:0005783,Q7Z5A9,ENSG00000183662,407738,,8.410105559,8.303055226,8.296831649,8.313253819,8.367273563,8.309799395,8.31206877,8.476245099,8.353020931
2832423,2832423,GO:0005886,O95883,ENSG00000120324,56127,,8.340398069,8.53783963,9.056855149,8.375470227,8.385151203,8.292665807,8.281114314,8.393463387,8.348251741
2907568,2907568,GO:0007126,Q9BQ90,ENSG00000124702,116138,,9.944848404,9.90154981,10.19584196,9.230080995,9.555617746,9.980813347,9.798570285,9.651633679,9.78071887
3758606,3758606,GO:0030514,Q9BQB4,ENSG00000167941,50964,,9.331167212,8.990580612,9.072778661,9.163317685,9.108680778,9.057020807,9.003646408,9.19104189,9.328348963
3920566,3920566,GO:0004672,O94789,ENSG00000157540,1859,,9.23721463,9.660927517,9.53215923,9.148992873,9.381265822,9.075189248,9.317233732,9.258033723,9.089891376
2480589,2480589,GO:0008270,Q9P021,ENSG00000119878,9419,,9.229685919,9.624424227,9.716221107,9.925096299,9.481997942,9.534746474,9.349892119,9.111468267,9.324208982
3029198,3029198,GO:0050913,P59551,ENSG00000185899,338398,,8.449341371,8.321542527,8.394004029,8.212033511,8.37126364,8.324327801,8.364187567,8.499650912,8.38855038
3246407,3246407,GO:0003674,P08118,ENSG00000138294,4477,,8.249014324,8.321680281,8.265594159,8.274700334,8.308430832,8.322635939,8.288010327,8.408181355,8.246237111
3331129,3331129,GO:0007608,Q8NH90,ENSG00000181273,390181,,8.343077252,8.272383323,8.213027661,8.237888854,8.26290633,8.217010591,8.175942528,8.274085626,8.352527345
3951656,3951656,GO:0005515,Q2WGN9,ENSG00000215568,128954,,8.903126194,8.691620322,8.688393325,8.735381659,8.731963451,8.698519432,8.700872309,9.042327347,8.819755573
2401193,2401193,GO:0005634,E5RHU7,ENSG00000169641,7798,,9.257489563,9.34072689,9.447935898,9.655712827,9.492322647,9.318149715,9.280571004,9.418397607,9.369954315
3247757,3247757,GO:0043687,P51668,ENSG00000072401,7321,,9.233456137,9.08259737,9.517522462,9.525957434,9.130420524,8.933770335,9.335115804,8.903467615,9.397205495
3130757,3130757,GO:0032580,Q6P4F1,ENSG00000172728,84750,,9.179099971,8.785109387,9.386359714,8.817943027,9.004960385,8.865476539,9.114589567,8.888419787,9.127000742
3366903,3366903,GO:0005886,Q8N387,ENSG00000169550,143662,,8.322968284,8.291615474,8.240108853,8.299470622,8.32389245,8.249355674,8.584166001,8.643691407,8.311975121
3988365,3988365,GO:0048471,B7Z947,ENSG00000131725,54521,,8.686128596,8.782693832,8.817032433,8.935647248,8.842574397,8.807633409,8.930854439,8.552416049,8.812555628
2773655,2773655,GO:0008270,D6RAF6,ENSG00000163743,25898,,8.786827169,8.966251782,8.931756378,8.812376322,8.824338144,8.940037261,9.176185478,8.69343474,8.878690925
3315114,3315114,GO:0000922,Q9BSJ2,ENSG00000130640,10844,,9.593978379,9.113023082,9.326405347,9.497813107,9.176202374,9.266202772,9.455677768,9.268245574,9.326459936
2661919,2661919,GO:0006457,C9JAQ0,ENSG00000227110,51066,,8.826451119,8.666603701,8.615243355,8.723305035,8.734261834,8.699627943,8.69884559,9.23094644,8.728450557
2545549,2545549,GO:0005886,Q9Y289,ENSG00000138074,8884,,9.646125236,9.972499039,9.312533185,9.285100627,9.742887102,11.42128374,10.14111083,10.99918087,9.387663707
2891052,2891052,GO:0005886,D6RAC2,ENSG00000204628,10399,,12.73968153,12.52395755,12.80306136,12.45382951,12.32673353,12.54208887,12.72166862,12.35585124,12.53207752
3662139,3662139,GO:0046872,Q8TD51,ENSG00000169715,4493,,9.056749165,8.894939111,10.03006864,10.76417822,8.885213944,9.027348038,9.001611093,10.11780906,9.081188401
3403981,3403981,GO:0015578,P20645,ENSG00000003056,1911,,9.207420717,9.120620744,9.138905158,9.013015577,9.561657718,8.99153534,9.170557912,9.317562079,9.267189451
3991006,3991006,GO:0007608,Q8NG92,ENSG00000171054,347468,,8.40996331,8.355820334,8.360183069,8.346284447,8.335861359,8.330748825,8.376855486,8.453663877,8.425124451
2911032,2911032,GO:0031098,Q6UXV0,ENSG00000187871,389400,,8.34731223,8.30804414,8.292986598,8.296122513,8.312048406,8.307997186,8.295085627,8.344839444,8.331247731
3716481,3716481,GO:0006891,B4DQA8,ENSG00000108587,9527,,9.335459325,9.194550977,9.381858569,9.353306097,9.348586341,9.218152574,9.332647818,9.486923872,9.328348141
2927967,2927967,,Q9P1F3,ENSG00000146386,58527,,9.214806158,9.122524232,8.903671711,8.945681458,9.057176694,8.897619116,9.00753651,8.88793771,9.255744074
3992408,3992408,GO:0007275,B7Z5V0,ENSG00000022267,2273,,8.774624611,8.788059237,8.649332826,8.594896109,8.513531958,8.442497332,8.452887839,8.597639889,8.638383102
3756386,3756386,GO:0071564,Q8N1A0,ENSG00000073584,6605,,8.360655292,8.347602582,8.321058564,8.341705983,8.32000074,8.319937364,8.302452623,8.379280525,8.359400246
3251393,3251393,GO:0032007,Q9NX09,ENSG00000168209,54541,,10.13355318,8.732455944,9.875901647,10.80950732,9.404821026,9.453607114,10.25571541,9.650483821,9.189734993
2519577,2519577,GO:0007229,P02461,ENSG00000168542,1281,,8.770432421,8.594596148,8.571247714,10.53222238,8.642481765,8.566811833,8.591314378,8.835200864,8.65904613
3923537,3923537,GO:0005739,P30042,ENSG00000160221,8209,,9.493880852,9.543043624,10.13864538,9.419722859,9.616213635,9.72255908,9.693291798,9.304824214,9.655274014
3852691,3852691,GO:0000398,O00148,ENSG00000123136,10212,,9.771616308,9.675792539,9.302828129,9.728668625,9.700428288,9.212205139,9.439733507,9.415552624,9.588744597
3122828,3122828,GO:0031640,A0JDY6,ENSG00000164816,1670,,8.516156041,8.417847237,8.349476429,8.377946695,8.430201509,8.414244312,8.389013147,8.617449865,8.457213402
2982319,2982319,GO:0048678,Q5TCM0,ENSG00000112096,6648,,9.247713587,9.305829918,9.146184864,9.709504775,9.797019273,9.934968059,9.65076406,10.05452566,10.10318022
2829463,2829463,GO:0007173,A1L3Y3,ENSG00000164615,819,,9.20781464,9.088625704,9.217555146,9.224424365,9.069696252,9.256625936,9.031753862,8.945533139,9.312887663
3360325,3360325,GO:0007608,Q8NGJ6,ENSG00000205496,401667,,8.326226205,8.269443757,8.332772362,8.238325867,8.284419308,8.294110556,8.282798859,8.404434121,8.300251444
3482977,3482977,GO:0046983,Q7Z776,ENSG00000186184,51082,,9.323323094,9.164643658,9.304696816,9.074555703,9.294360907,8.930338508,9.435972096,9.018245522,9.22986338
2386943,2386943,GO:0030018,P35609,ENSG00000077522,88,,8.627710095,8.721403698,8.493079598,8.571212294,8.790285847,8.524204878,8.549105797,8.719321133,8.671478547
3109600,3109600,,,ENSG00000228224,,,8.82942351,8.73183722,8.810640567,8.920416737,8.789168543,8.663937962,8.741404235,8.959362153,8.84377042
3367580,3367580,GO:0005216,P22459,ENSG00000182255,3739,,8.726696821,8.530787442,8.54561686,8.536859854,8.537457066,8.47128437,8.484394906,8.760914315,8.65189454
3454841,3454841,GO:0005737,Q9UBW5,ENSG00000110934,51411,,8.521023833,8.481688096,8.428544962,8.500862298,8.476748923,8.442687278,8.464432826,8.582973929,8.514746074
3656665,3656665,GO:0005515,Q9BRQ5,ENSG00000175938,93129,,9.072216362,8.868312404,8.929537449,8.853183226,8.98021621,9.135075933,9.119978989,9.182757592,9.040879143
3376121,3376121,GO:0008270,Q9H5J0,ENSG00000185670,79842,,8.867807068,8.745740992,8.799547344,8.819223774,8.888253011,8.731602333,8.908441641,8.982273988,8.950517186
3914072,3914072,GO:0007264,Q9BQK5,ENSG00000101246,10139,,9.500231016,9.345450187,9.153766317,9.480313799,9.148897479,9.095742119,9.197293346,9.398292257,9.280821875
4052947,4052947,GO:0005886,Q9UPI8,ENSG00000242019,100132285,,8.77456409,8.641977302,8.543233176,8.619227046,8.635247272,8.614717369,8.619365875,8.876748494,8.723555337
3939125,3939125,GO:0005886,P19086,ENSG00000128266,2781,,9.355194336,9.141161051,8.881990044,8.993576443,9.130829285,8.937689275,8.90507855,9.240644324,9.133640661
2939014,2939014,,,,,,8.792605933,8.689478609,8.560899658,8.678817386,8.766548521,8.706450172,8.67451352,8.761317076,8.771645421
3264059,3264059,GO:0007596,P08913,ENSG00000150594,150,,9.006866037,8.772089107,8.716271249,8.819706368,8.838211481,8.726799497,8.725166001,9.205507806,8.930703775
2360773,2360773,GO:0006626,B1AVS1,ENSG00000173171,4580,,9.3337525,9.739315851,9.169096036,9.154367567,9.400523525,9.838398186,9.780300762,9.23714328,9.432289692
2378937,2378937,GO:0006511,Q9NZJ0,ENSG00000143476,51514,,9.253646697,10.31779529,9.78546953,9.655729202,9.987454164,9.96422566,9.995564377,9.455385546,9.266397531
3869097,3869097,GO:0005886,C9J1N2,ENSG00000105492,946,,8.64105486,8.580926389,8.520293278,8.599956188,8.606054418,8.538256437,8.572359182,8.754089384,8.581088957
3845365,3845365,GO:0000788,P15923,ENSG00000071564,6929,,9.678120726,9.240168553,9.321694042,9.540460232,9.227348595,9.151574036,9.254390425,9.650548243,9.470085875
2988930,2988930,GO:0008233,E5RJP3,ENSG00000231704,84132,,9.532745075,9.278499086,9.139200494,9.224287899,9.18442032,9.224371664,9.084916061,9.34326177,9.117539429
3976911,3976911,GO:0005886,Q7Z444,ENSG00000187682,3266,,9.307336048,9.173794996,9.065828451,9.209097383,9.245436504,9.040885663,9.015921514,9.468995604,9.249983467
2450762,2450762,GO:0007507,Q9BUF6,ENSG00000118194,7139,,8.806693276,8.712206335,8.678708659,8.700739942,8.727987117,8.65910135,8.722515513,8.872384621,8.765413787
3730211,3730211,GO:0008168,Q6P1Q9,ENSG00000087995,339175,,9.340516513,9.288840734,9.271318257,9.147556326,9.200849227,9.4434219,9.27713711,9.345339052,9.220909808
3316149,3316149,GO:0005737,B7ZKL3,ENSG00000177106,64787,,9.081453531,8.89089129,9.013931902,9.175756635,8.919531955,8.849769684,8.869088485,9.188289412,9.048023492
3193923,3193923,GO:0005488,P31025,ENSG00000160349,3933,,8.821580248,8.645516394,8.618482965,8.66438934,8.661234119,8.625129346,8.656705259,8.809684143,8.704208461
3745504,3745504,GO:0005507,O75880,ENSG00000133028,6341,,8.906707319,9.315416606,9.245021376,9.435656655,9.218758326,9.056565285,9.023899836,8.968677339,9.147382888
2501238,2501238,GO:0005886,B8ZZZ5,ENSG00000125637,23550,,8.743952709,8.613034139,8.56923967,8.656821984,8.624776049,8.592455783,8.606168083,8.861658299,8.694413366
3635125,3635125,GO:0016874,P49914,ENSG00000136371,10588,,9.110996973,8.992479841,9.396322298,9.142312608,9.398618322,9.241666669,9.204567115,8.872708036,9.466913754
2465395,2465395,GO:0008270,Q9BS34,ENSG00000135747,93474,,8.482241733,8.421916759,8.374139371,8.474526992,8.562893373,8.428861834,8.430293406,8.506710115,8.478461301
3473331,3473331,GO:0005576,Q9H741,ENSG00000111412,79794,,9.701612851,9.245278941,9.549055723,9.100629298,9.501144723,9.066975548,9.448119331,9.35781212,9.549282684
3598267,3598267,GO:0005886,Q86UW2,ENSG00000186198,123264,,8.628317707,8.487731249,8.458107683,8.542294141,8.517233972,8.563540537,8.54466841,8.696872784,8.537910587
3314162,3314162,GO:0004672,Q5SZH2,ENSG00000165752,282974,,9.294729692,8.961716043,8.866341412,9.164001546,8.986686723,8.97538707,9.016864214,9.227112495,9.070665718
3634656,3634656,GO:0005216,P32297,ENSG00000080644,1136,,8.644183277,8.615436116,8.486214637,8.549815214,8.616301371,8.524924611,8.505295001,8.689649333,8.591001569
3584017,3584017,,C9JC69,ENSG00000196102,653061,,8.391780999,8.325715406,8.3055995,8.364643254,8.358790956,8.345978946,8.355938325,8.471176315,8.427455055
3497586,3497586,GO:0008270,Q5JSC0,ENSG00000139793,10150,,9.717431061,9.797304116,10.84469868,9.85287226,9.737629432,9.753791595,10.18010098,10.49745145,9.858489215
2946219,2946219,GO:0003677,Q08AJ9,ENSG00000137259,8335,,8.801918295,8.983470142,9.047746988,8.960591233,8.734986368,8.795331825,8.635686462,8.62934061,8.631676207
3227574,3227574,,Q5JUQ2,ENSG00000126882,286336,,8.960721665,8.669618014,8.695616043,8.531817862,8.552610119,8.540962222,8.809817772,8.734173128,8.968950264
2382626,2382626,GO:0017111,C9JU64,ENSG00000185842,127602,,8.579122779,8.884632339,8.763001789,8.656030362,8.682740251,8.931492826,8.563352004,8.527113763,8.697454081
3656904,3656904,GO:0008270,Q6IBQ5,ENSG00000089280,2521,,10.49623683,10.73429295,10.85032974,10.50199264,10.69172052,10.46854375,10.50217698,10.17134709,10.31162264
4014759,4014759,GO:0005634,Q99457,ENSG00000186310,4675,,8.480558614,8.307443757,8.322027979,8.317809221,8.306978117,8.518897072,8.340612538,8.401436968,8.451345956
3770563,3770563,GO:0022904,O75947,ENSG00000167863,10476,,10.71769577,10.7254942,10.93114435,10.71226669,10.81613719,10.72106945,10.54068205,9.723242635,10.46335249
2434178,2434178,GO:0016311,A4FU01,ENSG00000014914,10903,,8.557200155,8.668287297,8.677836076,8.867797832,8.648876383,8.768757882,9.029779241,8.68378622,8.854510413
2452859,2452859,GO:0005737,P41214,ENSG00000143486,1939,,9.657935085,9.840411541,9.55334231,9.368280644,9.379231204,9.830251066,10.10046921,9.346359933,9.466286235
3210737,3210737,GO:0007596,B1ALW3,ENSG00000156049,9630,,8.602702716,8.532415856,8.501347272,8.533952163,8.534798827,8.468513302,8.502188391,8.637643532,8.536987993
2711139,2711139,GO:0016787,Q4VNC0,ENSG00000187527,344905,,8.388781717,8.314974962,8.327719562,8.33662151,8.346412825,8.336389284,8.344544067,8.415760075,8.339861417
3940185,3940185,GO:0000398,B4DJP7,ENSG00000100028,6634,,10.33890038,10.16221275,9.957840488,9.781067901,10.02445998,9.546892576,10.1092992,9.873934716,9.924890954
3130823,3130823,GO:0005634,Q9BXY0,ENSG00000198042,84549,,9.323548774,8.919228783,9.057399831,8.808727182,9.072670732,8.88791271,8.984490953,8.752363086,9.163924333
2319252,2319252,GO:0005737,A2A276,ENSG00000171621,80176,,9.341858245,9.522809104,9.473423103,9.454201633,9.714406104,9.238789565,9.844371222,9.223020218,9.523337853
2457530,2457530,GO:0006366,Q5JRA7,ENSG00000143498,9015,,8.521697357,8.821678042,8.699291264,8.808369067,8.555004829,8.699012244,8.523055072,8.423414741,8.46877504
3687308,3687308,GO:0017049,Q8WZ19,ENSG00000174943,253980,,9.001899845,8.780417917,8.971470582,8.895163283,8.845427741,8.904400708,8.901830763,8.962797094,8.835472679
2334646,2334646,GO:0006281,Q92698,ENSG00000085999,8438,,9.121285772,9.139328543,8.94742452,9.121021379,9.087422212,9.19352882,9.018225143,9.100927763,9.007444463
3421706,3421706,GO:0005813,Q96QF0,ENSG00000127328,117177,,8.812010491,9.029634687,8.86129898,9.138133343,9.097284063,8.979292256,8.798334941,9.025112858,8.957878383
3913945,3913945,GO:0004672,Q9H3Y6,ENSG00000125508,6725,,8.853089068,8.65419962,8.643661905,8.651943248,8.666892308,8.653555583,8.656783586,8.975819112,8.855676438
3937743,3937743,GO:0007596,P05546,ENSG00000099937,3053,,8.434909417,8.399324999,8.337593457,8.316295344,8.403052994,8.351244578,8.418189634,8.611415587,8.377068311
3903952,3903952,GO:0035129,P43026,ENSG00000125965,8200,,8.461268724,8.389302186,8.373171826,8.427115618,8.391934621,8.317909943,8.386171548,8.50053569,8.402588725
3513995,3513995,,Q5JX12,ENSG00000231607,,,8.65494539,8.938333172,8.79544717,8.701558283,8.86996757,8.670660571,8.663387738,8.436520044,8.522133105
2933536,2933536,GO:0007584,Q9NRJ4,ENSG00000130338,56995,,9.19110923,9.22904879,8.817490583,9.003447569,9.331847856,9.121903554,8.884493352,9.101527073,9.208829259
3454331,3454331,GO:0008270,B4DN52,ENSG00000050405,51474,,9.390353191,9.650833618,9.9906605,8.780778933,9.921990532,10.48238146,10.01860108,9.213383565,9.746152214
3064006,3064006,,Q8TAP8,ENSG00000160813,221908,,9.431066765,9.217640635,9.104269689,9.349508959,9.166834414,9.345478884,9.428142255,9.57169525,9.410317807
